URL,Title,Description,Keywords,Title Exists (True/False),Description Exists (True/False),Keywords Exists (True/False)
https://palliative.zdrav.mosreg.ru/events/shkola_palliativnogo_patsienta_v_lobne_18_iyunya_,Школа паллиативного пациента в Лобне 18 июня,Практическое занятие на тему «Профилактика падений в домашних условиях и на улице»,,True,True,False
https://palliative.zdrav.mosreg.ru/events/shkola_palliativnogo_patsienta_v_lobne_21_maya,Школа паллиативного пациента в Лобне 21 мая,Практическое занятие на тему «Смена белья»,,True,True,False
https://palliative.zdrav.mosreg.ru/events/shkola_palliativnogo_patsienta_v_lotoshino_19_maya,Школа паллиативного пациента в Лотошино 19 мая,Практическое занятие: профилактика пролежней дома,,True,True,False
https://palliative.zdrav.mosreg.ru/events/shkola_palliativnogo_patsienta_v_lotoshino_23_iyunya,,,,False,False,False
https://palliative.zdrav.mosreg.ru/events/shkola_palliativnogo_patsienta_v_luhovitsah_25_iyunya,Школа паллиативного пациента в Луховицах 25 июня,Практическое занятие на тему «Уход за стомами и катетерами»,,True,True,False
https://palliative.zdrav.mosreg.ru/events/shkola_palliativnogo_patsienta_v_luhovitsah_28_maya,Школа паллиативного пациента в Луховицах 28 мая,Практическое занятие на тему «Кормление пациентов с зондами в домашних условиях»,,True,True,False
https://palliative.zdrav.mosreg.ru/events/shkola-palliativnogo-pacienta-v-lyubercah-15-maya,Школа паллиативного пациента в Люберцах 15 мая,Практическое занятие на тему «Перемещение пациента из кровати в кресло или ванну»,,True,True,False
https://palliative.zdrav.mosreg.ru/events/shkola_palliativnogo_patsienta_v_lyubertsah_19_iyunya,Школа паллиативного пациента в Люберцах 19 июня,Практическое занятие на тему «Обработка различных стадий пролежней. От простого к сложному»,,True,True,False
https://palliative.zdrav.mosreg.ru/events/shkola-palliativnogo-pacienta-v-mozhajske-15-maya,Школа паллиативного пациента в Можайске 15 мая,Практическое занятие на тему «Кормление через зонд»,,True,True,False
https://palliative.zdrav.mosreg.ru/events/shkola_palliativnogo_patsienta_v_mozhaiske_19_iyunya,Школа паллиативного пациента в Можайске 19 июня,Практическое занятие на тему «Профилактика пролежней. Что и на какой стадии использовать»,,True,True,False
https://palliative.zdrav.mosreg.ru/events/shkola_palliativnogo_patsienta_v_narofominske_6_iyunya,,,,False,False,False
https://palliative.zdrav.mosreg.ru/events/shkola-palliativnogo-pacienta-v-naro-fominske-7-maya,Школа паллиативного пациента в Наро-Фоминске 7 мая,"Практическое занятие на тему «Ежедневная гигиена глаз, носа и зубов»",,True,True,False
https://palliative.zdrav.mosreg.ru/events/shkola_palliativnogo_patsienta_v_odintsovo_3_iyunya,Школа паллиативного пациента в Одинцово 3 июня,Практическое занятие на тему «Уход и использование гастростомы»,,True,True,False
https://palliative.zdrav.mosreg.ru/events/shkola_palliativnogo_patsienta_v_odintsovo_5_maya,Школа паллиативного пациента в Одинцово 5 мая,Практическое занятие на тему «Правила ухода и использования мочеприемника»,,True,True,False
https://palliative.zdrav.mosreg.ru/events/shkola_palliativnogo_patsienta_v_pavlovopasade_26_iyunya,Школа паллиативного пациента в Павлово-Пасаде 26 июня,Практическое занятие на тему «Профилактика падений. Использование дополнительных средств»,,True,True,False
https://palliative.zdrav.mosreg.ru/events/shkola_palliativnogo_patsienta_v_pavlovopasade_29_maya,,,,False,False,False
https://palliative.zdrav.mosreg.ru/events/shkola_palliativnogo_patsienta_v_ruze_19_maya,Школа паллиативного пациента в Рузе 19 мая,Практическое занятие на тему «Позиционирование пациента в постели»,,True,True,False
https://palliative.zdrav.mosreg.ru/events/shkola_palliativnogo_patsienta_v_solnechnogorske_12_maya,Школа паллиативного пациента в Солнечногорске 12 мая,Практическое занятие на тему «Приспособления для питания лежачих пациентов»,,True,True,False
https://palliative.zdrav.mosreg.ru/events/shkola_palliativnogo_patsienta_v_solnechnogorske_9_iyunya,Школа паллиативного пациента в Солнечногорске 9 июня,"Практическое занятие на тему «Правила питания паллиативных пациентов, способы и особенности»",,True,True,False
https://palliative.zdrav.mosreg.ru/events/shkola_palliativnogo_patsienta_v_stupino_15_iyunya,Школа паллиативного пациента в Ступино 15 июня,Практическое занятие на тему «Обработка пролежней нижних конечностей»,,True,True,False
https://palliative.zdrav.mosreg.ru/events/shkola_palliativnogo_patsienta_v_stupino_15_maya,Школа паллиативного пациента в Ступино 15 мая,Практическое занятие на тему «Досуг паллиативного пациента как этап лечения»,,True,True,False
https://palliative.zdrav.mosreg.ru/events/shkola_palliativnogo_patsienta_v_stupino_25_maya,Школа паллиативного пациента в Ступино 25 мая,"Практическое занятие на тему «Гигиена, какие средства можно использовать и какие категорически нет»",,True,True,False
https://palliative.zdrav.mosreg.ru/events/shkola_palliativnogo_patsienta_v_stupino_27_iyunya,Школа паллиативного пациента в Ступино 27 июня,Практическое занятие на тему «Профилактика падения у маломобильных пациентов»,,True,True,False
https://palliative.zdrav.mosreg.ru/events/shkola-palliativnogo-pacienta-v-himkah-8-maya,Школа паллиативного пациента в Химках 8 мая,"Семинар-практикум: предупреждение пролежней, уход и здоровое питание",,True,True,False
https://palliative.zdrav.mosreg.ru/news/voprosi_podderzhki_pozhilih_lyudei_i_invalidov_obsudili_v_po,Форум по поддержке пожилых и инвалидов в Подмосковье,25 февраля в центре «Орехово-Зуевский» обсудили развитие долговременного ухода и паллиативной помощи. Участие Минздрава МО и фонда «Старость в радость». Консультация по номеру +7 (498) 683-83-83.,"поддержка пожилых людей, помощь инвалидам, паллиативная помощь Московская область, система долговременного ухода, надомное обслуживание, реабилитация после травм",True,True,True
https://palliative.zdrav.mosreg.ru/news/chto_nuzhno_znat_o_spinalnoi_mishechnoi_atrofii,Что нужно знать о спинальной мышечной атрофии?,"Что такое спинальная мышечная атрофия? Описание генетического заболевания, типы СМА (1, 2, 3, 4), основные симптомы (слабость мышц, отсутствие рефлексов, поза «лягушки»). Диагностика и скрининг у новорожденных.","спинальная мышечная атрофия, СМА, СМА симптомы, СМА типы, генетическое заболевание, болезнь СМА, атрофия мышц, неонатальный скрининг, скрининг новорожденных, диагностика СМА",True,True,True
https://palliative.zdrav.mosreg.ru/news/zud_kozhi_u_palliativnih_patsientov_glavnie_prichini_i_kak_i,Зуд у паллиативных пациентов: причины и лечение,Разбираем причины кожного зуда у паллиативных пациентов: от лекарств и болезней до ухода. Как найти причину и облегчить состояние. Читайте в статье.,"паллиативная помощь, кожный зуд причины, зуд у лежачих больных, зуд от опиоидов, сухость кожи, уход за тяжелобольным, почечный зуд, зуд при онкологии, противозудная терапия",True,True,True
https://palliative.zdrav.mosreg.ru/news/palliativnaya_stomatologiya_neobhodimost_spetsializirovannoi,Паллиативная стоматология: помощь детям с тяжелыми заболеваниями,"Зачем нужна паллиативная стоматология детям? Как она повышает качество жизни, снижает боль и риск инфекций. Особенности индивидуального подхода.",,True,True,False
https://palliative.zdrav.mosreg.ru/news/zabota_o_kozhe_tyazhelobolnih_profilaktika_i_lechenie_proble,Уход за кожей лежачего больного: профилактика пролежней,"Полное руководство по уходу: как правильно мыть, увлажнять кожу и предотвратить пролежни у лежачих больных. Принципы, техника, средства.",,True,True,False
https://palliative.zdrav.mosreg.ru/news/profilaktika_prolezhnei_rukovodstvo_dlya_uhoda_za_lezhachimi,Профилактика пролежней у лежачих больных: правила ухода дома,"Как предотвратить пролежни у лежачих больных. Правила смены положения, использование матрасов и подушек. Консультация специалиста паллиативной помощи.",,True,True,False
https://palliative.zdrav.mosreg.ru/news/kak_spravlyatsya_s_povishennoi_utomlyaemostyu_patsientov,Хроническая усталость при онкологии: лечение и рекомендации,"Повышенная утомляемость у пациентов с онкологией: симптомы и комплексное лечение. Физическая активность, режим дня, питание и психологическая поддержка.",,True,True,False
https://palliative.zdrav.mosreg.ru/news/vsemirnii_den_palliativnoi_i_hospisnoi_pomoschi_teplo_dushi_,Всемирный день паллиативной помощи 2025,"Поздравление с Всемирным днём паллиативной и хосписной помощи. Благодарность врачам и медсёстрам за их важную работу, теплое слово и поддержку пациентов.",,True,True,False
https://palliative.zdrav.mosreg.ru/news/organizatsiya_uhoda_za_tyazhelobolnim_patsientom_esli_vam_nu,Временный уход за тяжелобольным: пошаговая инструкция для родственников,Подробная инструкция: как организовать временный уход за тяжелобольным. 6 шагов для вашего спокойствия - от поиска сиделки до связи с врачами.,,True,True,False
https://palliative.zdrav.mosreg.ru/news/priglashaem_v_shkolu_palliativnogo_patsienta,Школа паллиативного пациента в Московской области,"Бесплатно научим правильному уходу за тяжелобольными. Занятия в отделениях паллиативной помощи по всему Подмосковью. Психологическая поддержка, медицинские навыки, уход на дому.",,True,True,False
https://palliative.zdrav.mosreg.ru/news/spetsialist_rasskazala_pochemu_vazhno_obraschatsya_za_pallia,"Паллиативная помощь: цели, задачи и как получить поддержку","Узнайте, когда нужна паллиативная помощь, что она включает и куда обращаться. Контакты горячей линии и портала для пациентов с тяжелыми заболеваниями в Москве и области.",,True,True,False
https://palliative.zdrav.mosreg.ru/news/palliativnaya_pomosch_detyam_moskovskoi_oblasti_,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/kogda_bol_stanovitsya_krikom_tela_kak_palliativnaya_pomosch_,Обезболивание в паллиативной помощи: как снять боль и улучшить качество жизни па,"Как правильно подобрать обезболивающее для паллиативного пациента? Какие средства эффективны и безопасны? Узнайте, как современные медикаменты помогают избавиться от боли и улучшить самочувствие. паллиативная помощь. обезболивание. болевой синдром. паллиа",,True,True,False
https://palliative.zdrav.mosreg.ru/news/koordinatsionnii_tsentr_palliativnoi_pomoschi_moskovskoi_obl_2.0.,Горячая линия паллиативной помощи Подмосковья: круглосуточная поддержка для тяже,"Координационный центр паллиативной помощи Московской области уже три года оказывает всестороннюю поддержку пациентам и их родным. Телефон горячей линии доступен круглосуточно: +7 (498) 683-83-83. Узнайте, как получить консультацию и помощь.",,True,True,False
https://palliative.zdrav.mosreg.ru/news/palliativnaya_sluzhba_podmoskovya_otmetila_trehletnii_yubile,Три года успешной работы: Координационный центр паллиативной помощи Подмосковья,"Координационный центр паллиативной помощи Московской области отмечает юбилей — три года активного содействия нуждающимся. Узнайте, как специалисты центра поддерживают тысячи жителей региона, оказывают помощь на дому и обучают ухаживающим за больными. Диаг",,True,True,False
https://palliative.zdrav.mosreg.ru/news/palliativnaya_pomosch_podmoskovya_bolshe_55_tisyachi_obrasch,Горячая линия паллиативной помощи Московской области: результаты работы и доступ,"Позвоните на горячую линию паллиативной помощи (+7 (498) 683-83-83) и получите необходимую поддержку и консультации. Узнайте о школе паллиативной помощи, выездах патронажных бригад и специализированных отделениях. Диагноз. Инвалид. Пожилые. Московская обл",,True,True,False
https://palliative.zdrav.mosreg.ru/news/besplatnoe_obuchenie_uhodu_za_palliativnimi_patsientami_v_po,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/zachem_nuzhen_koordinatsionnii_tsentr_palliativnoi_pomoschi,Как получить паллиативную помощь в Подмосковье: горячая линия и координационный,"Жители Подмосковья могут воспользоваться услугами Координационного центра паллиативной медицинской помощи, который обеспечивает оперативную связь и помощь пациентам с тяжёлыми заболеваниями и их семьям. Горячая линия работает круглосуточно.",,True,True,False
https://palliative.zdrav.mosreg.ru/news/novoe_posobie_nauchit_pravilno_uhazhivat_za_zubami_palliativ,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/konferentsiya_po_palliativnoi_meditsine_v_podmoskove_novie_v,,Диагноз. Боль это. нвпс. Паллиативная помощь. Как ухаживать.,,False,True,False
https://palliative.zdrav.mosreg.ru/news/novaya_broshyura_o_zhizni_palliativnih_patsientov_doma__pole,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/novaya_forma_obrascheniya_dostupna_dlya_roditelei_palliativn,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/eschyo_odna_shkola_palliativnogo_patsienta_otkrilas_v_podmos,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/bolee_250_chelovek_proshli_obuchenie_v_shkolah_palliativnogo,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/pochemu_vazhno_sledit_za_zdorovem_zubov_u_palliativnih_patsi,,Как ухаживать. Справочник. Результаты анализов. Спроси врача. Уход за больными. Запись к врачу онлайн.,,False,True,False
https://palliative.zdrav.mosreg.ru/news/pochemu_polozhitelnie_emotsii_vazhni_dlya_palliativnogo_pats,,Диагноз. Боль это. нвпс. Хоспис. Паллиативная помощь. Консультация психолога Первичная медико санитарная помощь.,,False,True,False
https://palliative.zdrav.mosreg.ru/news/posobie_po_uhodu_za_palliativnimi_patsientami_gid_dlya_rodst,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/palliativnii_spetsialist_rasskazal_o_vazhnosti_psihologiches,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/37ya_shkola_palliativnogo_patsienta_otkrilas_v_podmoskove,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/palliativnaya_nauchnoprakticheskaya_konferentsiya_o_hobl_sos,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/palliativnii_status_chto_nuzhno_znat,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/palliativnim_patsientam_okazivayut_pomosch_v_himkinskoi_klin,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/etapi_polucheniya_palliativnoi_pomoschi_v_podmoskove,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/kruglosutochnaya_goryachaya_liniya_palliativnoi_pomoschi_v_p,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/palliativnaya_meditsinskaya_pomosch_ne_tolko_dlya_onkobolnih,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/mifi_o_palliativnoi_pomoschi_spetsialisti_podmoskovya_obyasn,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/duhovnaya_podderzhka_kak_neotemlemaya_sostavlyayuschaya_pall,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/novogodnee_chudo_na_ldu_rebyata_kolomenskogo_detskogo_hospis,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/razbiraemsya_kak_obespechit_svezhii_vozduh_i_komfort_dlya_ma,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/kak_organizovat_prazdnik_dlya_palliativnih_patsientov_,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/koordinatsionnii_tsentr_palliativnoi_pomoschi_moskovskoi_obl,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/palliativnaya_pomosch_v_podmoskove_kak_pomogayut_neizlechimo,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/kabinet_palliativnoi_pomoschi_novie_vozmozhnosti_dlya_patsie,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/palliativnaya_pomosch_vazhnost_multidistsiplinarnogo_podhoda,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/palliativnaya_pomosch_vichinfitsirovannim_kogda_vazhno_podde,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/syostri_miloserdiya_v_egorevske_podelilis_opitom_uhoda_za_pa,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/palliativnaya_pomosch_podderzhivaet_zhiznennuyu_energiyu_pat,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/nikotinovaya_zavisimost_ili_kak_kurenie_mozhet_privesti_k_pa,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/den_volontyorov_prazdnik_teh_kto_darit_teplo_dushi,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/sledyaschim_za_palliativnimi_patsientami_napomnili_o_vazhnih,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/rukovoditel_tsentra_palliativnoi_pomoschi_rasskazala_o_neizl,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/psihologicheskaya_podderzhka_pri_uhode_za_palliativnim_patsi,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/spetsialisti_koordinatsionnogo_palliativnogo_tsentra_rasskaz,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/v_podmoskovnom_koordinatsionnom_tsentre_palliativnoi_pomosch,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/shkola_palliativnogo_patsienta_v_himkah_priglashaet_na_zanya,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/proshel_tretii_etap_otkritiya_shkoli_palliativnogo_patsienta,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/alternativa_zooterapii_dlya_palliativnih_detei,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/interaktivnoe_meropriyatie_proshlo_dlya_detei_detskogo_hospi,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/detskii_kolomenskii_hospis_ne_tolko_lechit_no_i_pomogaet_det,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/detskii_kolomenskii_hospis_tvorit_chudesa_rasskazala_mama_pa,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/30-avgusta-zanyatie-v-solnechnogorskoj-shkole-palliativnogo-pacienta,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/bolee_5_tisyach_zvonkov_postupilo_na_goryachuyu_liniyu_po_pa,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/kontsert_v_palliativnom_otdelenii_solnechnogorskoi_bolnitse,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/otkritie_shkoli_palliativnogo_patsienta_v_krasnogorske_,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/otkritie_shkoli_palliativnogo_patsienta_v_himkah,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/patsienti_podmoskovya_s_neizlechimimi_zabolevaniyami_mogut_p,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/v_podmoskove_zarabotal_novii_tsifrovoi_medservis,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/zavershenie_blagotvoritelnoi_aktsii_teplo_detyam,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/izmeneniya_v_sfere_podderzhki_lyudei_s_invalidnostyu_v_2024_,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/kogda_vse_doma_novii_god_s_tyazhelobolnim_rodstvennikom,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/_v_moskovskii_oblastnoi_hospis_dlya_detei_proshlo_obuchenie_,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/11_dekabrya__den_borbi_s_bronhialnoi_astmoi,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/v_gauz_mo_mohd_bila_provedena_nauchnoprakticheskaya_konferen,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/podopechnie_gauz_mo_mohd_i_ih_roditeli_posetili_muzei_kosmon,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/21_noyabrya__evropeiskii_den_mukovistsidoza,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/masterklass_v_detskom_hospise_ot_volonter_shilovoi_margariti,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/podopechnie_mohd_na_obzornoi_ekskursii_i_okeanariume,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/15_noyabrya__vsemirnii_den_borbi_protiv_hronicheskoi_obstruk,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/14_noyabrya__vsemirnii_den_borbi_s_diabetom,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/13_noyabrya__mezhdunarodnii_den_slepih,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/professionalnaya_fotosessiya_v_mohd,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/obzornaya_ekskursiya_po_kolomenskomu_kremlyu_dlya_podopechni,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/_podopechnie_moskovskogo_oblastnogo_hospisa_dlya_detei_i_ih_,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/prinimali_pozdravleniya_s_dnem_rozhdeniya__v_mohd,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/v_gostyah_v_statsionarnom_otdelenii_mohd_pobivali__volonteri,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/1920_oktyabrya_2023_goda_v_sechenovskom_universitete_sostoya,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/sotsialnoe_obsluzhivanie,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/vsemirnyj-den-travmy,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/vsemirnii_den_hospisnoi_i_palliativnoi_pomoschi,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/segodnya_13_oktyabrya_vsemirnii_den_borbi_s_trombozom,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/podopechnie_mohd_progulyalis_po_sledam_lyubimogo_avtora,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/korrektsiya_razlichnih_narushenii_v_razvitii_detei,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/11_oktyabrya_vsemirnii_den_borbi_protiv_boli,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/stazhirovka_vracheipediatrov_iz_detskih_poliklinik_v_mohd,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/10_oktyabrya_otmechaetsya_vsemirnii_den_inklyuzivnosti,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/vsemirnii_den_stomirovannogo_patsienta_,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/vsemirnii_den_meningita_otmechaetsya_ezhegodno_5_oktyabrya,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/segodnya_otmechaetsya_mezhdunarodnii_den_detskogo_tserebraln,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/kogda_detyam_neobhodima_palliativnaya_pomosch,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/administratsiya_gauz_mo_moskovskii_oblastnoi_hospis_dlya_det,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/pervii_v_moskovskoi_oblasti_forum_glavnih_meditsinskih_seste,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/konferentsiya_palliativnaya_pomosch_v_nevrologii_fokus_na_ba,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/druzheskii_vizit_v_mohd_valeriya_lyubimova_s_volonterami,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/kanisterapiya_v_mohd,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/segodnya_startovala_nedelya_zdorovogo_stareniya_posvyaschyon,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/16_sentyabrya__den_osvedomlyonnosti_o_sindrome_ushera,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/15_sentyabrya__mezhdunarodnii_den_osvedomlennosti_o_miotonic,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/sezd_fiziologov_ministr_zdravoohraneniya_rossii_,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/7_sentyabrya__mezhdunarodnii_den_rasprostraneniya_informatsi,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/vsemirnii_den_travmi_spinnogo_mozga,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/rabota_otdeleniya_viezdnoi_patronazhnoi_sluzhbi_palliativnoi,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/29_avgusta_v_g_domodedovo_v_gosudarstvennom_oblastnom_hospis,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/segodnya_29_avgusta_pervii_v_moskovskoi_oblasti_gosudarstven,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/regulyarnie_viziti_vrachei_i_sotrudnikov_srednego_meditsinsk,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/turnir_s_legendami_futbola,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/10_avgusta_podopechnie_moskovskogo_oblastnogo_hospisa_dlya_d,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/16_avgusta_proshla_vstrecha_s_sotsrabotnikami,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/13_avgusta_v_gorodskom_parke_yolochki_proshyol_turnir_kubka_,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/moskovskii_oblastnoi_hospis_dlya_detei_nachal_svoe_sotrudnic,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/klinskaya_bolnitsa_otprazdnovala_4_avgusta_190_let_,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/spetsialisti_gauz_mo_mohd_proveli_obuchenie_dlya_pediatrov_v,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/_blagotvoriteli_gauz_mo_moskovskii_oblastnoi_hospis_dlya_det,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/podopechnie_moskovskogo_oblastnogo_hospisa_dlya_detei_i_ih_s,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/segodnya_1_avgusta_koordinatsionnii_tsentr_palliativnoi_pomo,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/podopechnie_gauz_mo_mohd_i_ih_semi_posetili_samii_bolshoi_et,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/rabochie_onlain_vstrechi_gauz_mo_mohd_i_gbuz_mo_balashihinsk,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/den_pamyati_detei_zhertv_donbassa,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/volonteri_v_mohd,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/den_krasoti_v_mohd,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/ostav_svoi_otziv_na_yandeks_kartah,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/rabota_po_peredache_meditsinskih_izdelii_detyam_prodolzhaets,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/v_mohd_proshlo_torzhestvennoe_meropriyatie_priurochennoe_k_d,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/palliativnomu_bolnomu_iz_derevni_dostavili_neobhodimoe_oboru,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/29_iyunya__vsemirnii_den_sklerodermii,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/29_iyunya_sostoitsya_trening_kognitivnii_trening_chem_mozhno,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/23_iyunya_2023_goda_sostoyalas_mezhregionalnaya_nauchnoprakt,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/v_poslednyuyu_subbotu_iyunya_otmechaetsya_vsemirnii_den_osve,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/23_iyunya__den_osvedomlyonnosti_o_sindrome_drave,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/dlya-podopechnyh-mohd-proveli-spektakl-po-motivam-skazki-princessa-krapinka,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/20_iyunya_otmechaetsya_mezhdunarodnii_den_osvedomlennosti_o_,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/pozdravlyaem_s_dnyom_meditsinskogo_rabotnika,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/15_iyunya_otmechaetsya_vsemirnii_den_protiv_zhestokogo_obras,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/za_pervii_god_raboti_na_goryachuyu_liniyu_po_palliativnoi_po,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/moskovskii_zoopark_otkril_svoi_dveri_dlya_podopechnih_mohd,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/29_maya__den_zdorovogo_pischevareniya,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/chto_takoe_sindrom_diabeticheskoi_stopi,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/nedelya_profilaktiki_endokrinnih_zabolevanii,,,,False,False,False
https://palliative.zdrav.mosreg.ru/news/proshla_shkola_palliativnogo_patsienta_po_teme_kak_vzaimodei,,,,False,False,False
